codice_comune_istat,href,text,comune
001260,https://form.agid.gov.it/view/e0a4983c-0e3e-445c-ad47-1e396c9e1c98,Dichiarazione di accessibilità,Scalenghe
001261,https://form.agid.gov.it/view/ac5b4ce0-759b-11ef-8921-b544b3a39ae1,Dichiarazione di accessibilità,Scarmagno
001262,https://form.agid.gov.it/view/9a9de7b0-9905-11ee-820c-63c0a419b871,Dichiarazione di accessibilità,Sciolze
001263,https://form.agid.gov.it/view/292ac710-0bb9-11f0-9c98-a356a4c17ae0,Dichiarazione di accessibilità,Sestriere
001264,https://form.agid.gov.it/view/021a2b40-a726-11ef-aebd-bdab466c0d08,Dichiarazione di accessibilità,Settimo Rottaro
001265,https://form.agid.gov.it/view/610f2a60-70da-11ef-ba66-f92442635e21,Dichiarazione di accessibilità,Settimo Torinese
001265,https://form.agid.gov.it/view/610f2a60-70da-11ef-ba66-f92442635e21,Accessibilità,Settimo Torinese
001266,https://form.agid.gov.it/view/279953f0-7ca6-11ef-b289-53839e9cc2ed,Dichiarazione di accessibilità,Settimo Vittone
001267,https://form.agid.gov.it/view/e7f85640-00c3-11f0-8909-77461bbc145d,Dichiarazione di accessibilità,Sparone
001268,https://form.agid.gov.it/view/eb08fe10-797e-11ef-b766-155f3cd322a8,Dichiarazione di accessibilità,Strambinello
001269,https://form.agid.gov.it/view/39d18630-bdf3-11ef-ac02-3d0daf5e93fb,Dichiarazione di accessibilità,Strambino
001270,https://form.agid.gov.it/view/6ed463d0-dadb-11ee-988b-5d2eb94a76c3,Dichiarazione di accessibilità,Susa
001271,https://form.agid.gov.it/view/a0f85d60-75b0-11ef-b87e-511799ed4a70,Dichiarazione di accessibilità,Tavagnasco
001272,dichacc.shtml,Dichiarazione di accessibilità,Torino
001273,https://form.agid.gov.it/view/77e63000-7beb-11ef-9da2-5de0cd57f1fe,Dichiarazione di accessibilità,Torrazza Piemonte
001276,https://form.agid.gov.it/view/f5770040-773a-11ef-b9e2-317458a09d8b,Dichiarazione di accessibilità,Trana
001278,https://form.agid.gov.it/view/5d3cc280-e75a-11ee-88fb-2fbd92358c7c,"Dichiarazione di
                                                        accessibilità",Traversella
001281,https://form.agid.gov.it/view/5c6b6f60-0bbb-11f0-bcc3-9bbbc5442d17,Dichiarazione di accessibilità,Usseaux
001282,https://form.agid.gov.it/view/c76e8da0-e511-11ee-92bc-23163fa2a6c7,Dichiarazione di accessibilità,Usseglio
001283,https://form.agid.gov.it/view/c54d2420-74e3-11ef-aee6-15b81e686afd,Dichiarazione di accessibilità,Vaie
001284,https://form.agid.gov.it/view/87538fa0-ae28-11ef-b811-0b52323d0674,Dichiarazione di accessibilità,Val della Torre
001285,/it-it/accessibilita,Dichiarazione di accessibilità,Valgioie
001287,https://form.agid.gov.it/view/5be86144-1215-4a76-9c1d-d81dc746cff1,Dichiarazione di accessibilità,Valperga
001288,https://form.agid.gov.it/view/53cd7810-d7e2-11ef-8ccc-17f86b97929c,Dichiarazione di accessibilità,Valprato Soana
001289,https://form.agid.gov.it/view/e7093321-c121-4dc4-a506-3d3c9b66d2aa,Dichiarazione di accessibilità,Varisella
001290,https://form.agid.gov.it/view/1d243000-74dd-11ef-b915-391d6af42876,Dichiarazione di accessibilità,Vauda Canavese
001291,https://form.agid.gov.it/view/15f78d10-6ab3-11ef-a434-e9be889bc939,Dichiarazione di accessibilità,Venaus
001292,https://form.agid.gov.it/view/43775620-7a63-11ef-a93e-81c8e12dfdbf,Dichiarazione di accessibilità,Venaria Reale
001292,https://form.agid.gov.it/view/92244d00-0e15-11f0-97c5-1b573bed30a8,Obiettivi di accessibilità,Venaria Reale
001292,https://form.agid.gov.it/view/43775620-7a63-11ef-a93e-81c8e12dfdbf,Accessibilità,Venaria Reale
001293,https://form.agid.gov.it/view/eb3b1f10-7011-11ef-a203-7983a14055a5,Dichiarazione di accessibilità,Verolengo
001295,https://form.agid.gov.it/view/4bbb8064-1ebd-4f5e-b3b0-ac0a2123e823/,Dichiarazione di accessibilità,Vestignè
001295,https://form.agid.gov.it/view/4bbb8064-1ebd-4f5e-b3b0-ac0a2123e823,Accessibilità,Vestignè
001296,https://form.agid.gov.it/view/30917469-b528-4f6c-8360-42560e3ec9eb,Dichiarazione di accessibilità,Vialfrè
001298,https://form.agid.gov.it/view/8efa6330-79aa-11ef-8542-cb0dad5f18e2,Dichiarazione di accessibilità,Vidracco
001299,https://form.agid.gov.it/view/79f012ee-5fea-4621-bed2-8c84ab4f4525,Dichiarazione di accessibilità,Vigone
001300,https://form.agid.gov.it/view/c3c94190-0af4-11f0-b779-519b1babbe05,Dichiarazione di accessibilità,Villafranca Piemonte
001305,https://form.agid.gov.it/view/79ce8080-1906-11f0-b8f5-059aef9d2653,Dichiarazione di accessibilità,Villar Focchiardo
001306,https://www.comunevillarpellice.it/Home/Menu?IDDettaglioPagina=152025,Dichiarazione di accessibilità,Villar Pellice
001307,https://form.agid.gov.it/view/9e7b8cce-66c4-42f5-a7e6-83eb26cbe9b9,Dichiarazione di accessibilità,Villar Perosa
001309,https://form.agid.gov.it/view/c775cf60-1527-11f0-a70d-ef06da8ba00e,Dichiarazione di accessibilità,Vinovo
001311,https://form.agid.gov.it/view/916155d0-de2b-11ef-b9f6-e79c9a0b759a,Dichiarazione di accessibilità,Vische
001312,https://form.agid.gov.it/view/fbc96890-894a-11ee-9214-d3e489dbfd1e,Dichiarazione di accessibilità,Vistrorio
001314,https://form.agid.gov.it/view/9efca9f0-7009-11ef-b317-6d144f3a1f81,Dichiarazione di accessibilità,Volpiano
001315,https://form.agid.gov.it/view/713523e0-095a-11f0-836d-6f2d5d49fd14,Dichiarazione di accessibilità,Volvera
001317,https://form.agid.gov.it/view/a874ba70-da38-11ee-9dd1-05911d0b44a0,Dichiarazione di accessibilità,Val di Chy
001318,https://form.agid.gov.it/view/b7082da0-7598-11ef-82d9-a7d8c451de42,Dichiarazione di accessibilità,Valchiusa
002003,https://form.agid.gov.it/view/ba4235c0-098f-11f0-9b2e-812d2493d3c2,"Dichiarazione di
                                                        accessibilità",Albano Vercellese
002007,https://form.agid.gov.it/view/92d13770-e3e7-11ef-b00c-91952a6b21ab,Dichiarazione di accessibilità,Asigliano Vercellese
002008,https://form.agid.gov.it/view/5bb19420-6c2c-11ef-82e8-93d8cb5021fb,Dichiarazione di accessibilità,Balmuccia
002009,https://form.agid.gov.it/view/faa28d10-0d26-11ef-ab6f-49b7bec320c4,Dichiarazione di accessibilità,Balocco
002011,https://form.agid.gov.it/view/af274960-0b88-11ef-ac37-576d6344da59,Dichiarazione di accessibilità,Bianzè
002014,https://form.agid.gov.it/view/c00fc050-ac9f-11ef-9b10-9b167dbb7738,Dichiarazione di accessibilità,Boccioleto
002025,https://form.agid.gov.it/view/f6908740-abd7-11ef-ae77-eb7ba033b48f,Dichiarazione di accessibilità,Campertogno
002029,https://form.agid.gov.it/view/8d37234d-8b4d-4862-b4f8-505456781dfa,Dichiarazione di accessibilità,Carcoforo
002032,https://form.agid.gov.it/view/f5294400-b096-11ef-82c5-dd7f921965ac,"Dichiarazione di
                                                        accessibilità",Carisio
002033,https://form.agid.gov.it/view/b38ff4b0-7736-11ef-8459-991237c75c25,Dichiarazione di accessibilità,Casanova Elvo
002035,https://form.agid.gov.it/view/51b960c0-0898-11f0-aa31-59d436368de7,Dichiarazione di accessibilità,San Giacomo Vercellese
002042,https://form.agid.gov.it/view/3c41281a-1407-4d0a-b707-4a99d7a7dda1,Dichiarazione di accessibilità,Cigliano
002042,Menu.aspx?IDDettaglioPagina=150924,Dichiarazione di accessibilità,Cigliano
002043,https://form.agid.gov.it/view/3b86e4a0-9c44-11ef-a9a2-d1bc665ba26a,Dichiarazione di accessibilità,Civiasco
002045,https://form.agid.gov.it/view/513a4c80-145b-11f0-9a81-093d5a966f50,"Dichiarazione di
                                                        accessibilità",Collobiano
002049,https://form.agid.gov.it/view/772ac160-f02d-11ef-be28-eb97062d80cf,Dichiarazione di accessibilità,Crescentino
002058,https://form.agid.gov.it/view/51ae9b0f-a61d-4b4d-9f82-a4573f9382df/,Dichiarazione di accessibilità,Fontanetto Po
002065,https://form.agid.gov.it/view/72734290-e2e1-11ef-bb05-27e011681321,Dichiarazione di accessibilità,Greggio
002066,https://form.agid.gov.it/view/896af7e0-04a1-11f0-a49a-5de97281d052,Dichiarazione di accessibilità,Guardabosone
002067,accessibilita-e-catalogo-dei-dati-metadati-e-banche-dati.html,"Accessibilità e Catalogo dei dati, metadati e banche dati",Lamporo
002067,accessibilita.html,Dichiarazione di Accessibilità,Lamporo
002067,accessibilita.html,Dichiarazione Accessibilità,Lamporo
002071,https://form.agid.gov.it/view/f07655b0-772f-11ef-a648-51f5035ff4f8,Dichiarazione di accessibilità,Livorno Ferraris
002072,https://form.agid.gov.it/view/3290d950-743f-11ef-8442-fbdffd9cbc0c,Dichiarazione di accessibilità,Lozzolo
002078,https://form.agid.gov.it/view/ad670ab0-dfb5-11ee-8e98-c5cf97f9b7bb,Dichiarazione di accessibilità,Mollia
002082,https://www.comune.mottadeconti.vc.it/contatti-accessibilita/,Dichiarazione di accessibilità,Motta de' Conti
002089,https://form.agid.gov.it/view/a67d4810-091b-11ef-9472-9d947242f097,"Dichiarazione di
                                                        accessibilità",Oldenico
002096,https://form.agid.gov.it/view/438b42f0-0fb6-11f0-92a6-b53b8fe69cb8,Dichiarazione di accessibilità,Pila
002097,https://form.agid.gov.it/view/6ecfbac4-4de0-410e-a40f-4b427d15c21b,Dichiarazione di accessibilità,Piode
002102,https://form.agid.gov.it/view/41bf0e70-7105-11ef-95e4-a57aefbdca50,Dichiarazione di accessibilità,Postua
002108,/accessibility,"Dichiarazione di
                                                        accessibilità",Quinto Vercellese
002110,https://form.agid.gov.it/view/bf2ee85e-6008-468d-96f6-4f2b939dcda8,Dichiarazione di accessibilità,Rassa
002115,https://form.agid.gov.it/view/ba0e27e0-0e39-11f0-9d2e-e36ec9c62883,"Dichiarazione di
                                                        accessibilità",Rive
002118,https://form.agid.gov.it/view/914b11c0-108b-11f0-87a9-e75a6efdc4d6,Dichiarazione di accessibilità,Ronsecco
002121,https://form.agid.gov.it/view/ef8237d0-f671-11ee-a00b-03816f94c9e6,Dichiarazione di accessibilità,Rossa
002126,https://form.agid.gov.it/view/920930f0-7a46-11ef-9227-438c1a7b5015,Dichiarazione di accessibilità,Salasco
002128,https://form.agid.gov.it/view/0078f340-b2eb-11ef-8892-67295b4f679e,Dichiarazione di accessibilità,Saluggia
002137,https://form.agid.gov.it/view/21cdc960-7a58-11ef-823b-53d33675a3ff,Dichiarazione di accessibilità,Serravalle Sesia
002147,https://form.agid.gov.it/view/c861edd0-ac10-11ef-937e-aff476d57cf3,"Dichiarazione di
                                                        accessibilità",Tricerro
002158,/accessibilita,Accessibilità,Vercelli
002158,https://form.agid.gov.it/view/a4e19300-a3cb-4c10-9b75-4a545299ba1f,Dichiarazione di accessibilità,Vercelli
002163,https://form.agid.gov.it/view/adb75c50-0989-11f0-afc9-e993873c0dd7,"Dichiarazione di
                                                        accessibilità",Villarboit
002170,https://form.agid.gov.it/view/cdd4af56-a949-4ae8-89b3-ef81be1d4284,Dichiarazione di accessibilità,Alto Sermenza
003001,https://form.agid.gov.it/view/5281cb00-7a68-11ef-9dcb-95537819eb57,Dichiarazione di accessibilità,Agrate Conturbia
003002,https://form.agid.gov.it/view/02759db0-d23b-11ee-bd5e-e3a0c24c2991,Dichiarazione di accessibilità,Ameno
003006,https://form.agid.gov.it/view/c64a5eb0-dbaa-11ee-b08e-b32204760e68,Dichiarazione di accessibilità,Armeno
003008,https://form.agid.gov.it/view/13410120-4fef-11ef-80de-5d87b7b27933,Dichiarazione di accessibilità,Arona
003012,https://form.agid.gov.it/view/06187ef0-7737-11ef-981e-73c60b61e65c,Dichiarazione di accessibilità,Barengo
003016,https://form.agid.gov.it/view/1e002dc0-7501-11ef-9c8e-dfec895adca4,Dichiarazione di accessibilità,Bellinzago Novarese
003018,https://form.agid.gov.it/view/cf6a2270-69d3-11ef-887f-4199d1f458af,Dichiarazione di accessibilità,Biandrate
003019,/it-it/accessibilita,Dichiarazione di accessibilità,Boca
003021,https://form.agid.gov.it/view/0551d590-7721-11ef-900f-779f86bf39da,Dichiarazione di accessibilità,Bogogno
003023,https://form.agid.gov.it/view/b1a5abb0-79b9-11ef-95bf-1764a45b312c,Dichiarazione di accessibilità,Borgolavezzaro
003024,#accessibilità,Privacy e dichiarazione di accessibilità,Borgomanero
003027,https://form.agid.gov.it/view/38303470-7735-11ef-b3f8-514e08e3f627,Dichiarazione di accessibilità,Briona
003030,https://form.agid.gov.it/view/4282e840-7727-11ef-a09d-033a3d8eafde,Dichiarazione di accessibilità,Caltignaga
003032,https://form.agid.gov.it/view/0c99b730-7bf1-11ef-bcda-11ad4fad0166,Dichiarazione di accessibilità,Cameri
003036,https://form.agid.gov.it/view/2e1d7750-75b8-11ef-9b06-b9ca42e786b8,Dichiarazione di accessibilità,Carpignano Sesia
003037,/it-it/accessibilita,Dichiarazione di accessibilità,Casalbeltrame
003039,https://form.agid.gov.it/view/61991e3a-4a67-47bb-9436-5769cd9f17bb,Dichiarazione di accessibilità,Casaleggio Novara
003040,https://form.agid.gov.it/view/711c34d0-6eb3-11ef-beb6-51910b20c268,Dichiarazione di accessibilità,Casalino
003041,https://form.agid.gov.it/view/9d2f2010-7984-11ef-a864-1b940cb1d8f3,Dichiarazione di accessibilità,Casalvolone
003042,https://form.agid.gov.it/view/b375b0b9-e751-406f-8488-f8aee24daf08,Dichiarazione di accessibilità,Castellazzo Novarese
003043,https://form.agid.gov.it/view/656f81f0-7435-11ef-818b-89f0ee02ef98,Dichiarazione di accessibilità,Castelletto sopra Ticino
003044,https://form.agid.gov.it/view/6ce1d620-766c-11ef-8c9e-2d08802c1060,Dichiarazione di accessibilità,Cavaglietto
003045,https://form.agid.gov.it/view/9fdbefd0-767f-11ef-8e6a-f1cafdb1b32a,Dichiarazione di accessibilità,Cavaglio d'Agogna
003047,https://form.agid.gov.it/view/2f4a7086-891c-4857-b596-eed090291bf3,Dichiarazione di accessibilità,Cavallirio
003049,https://form.agid.gov.it/view/825242e0-030e-11f0-9808-73c720f191ea,Dichiarazione di accessibilità,Cerano
003051,https://form.agid.gov.it/view/a5bba1c0-8f8e-11ef-b66f-29406dcbb039,Dichiarazione di accessibilità,Colazza
003052,https://form.agid.gov.it/view/8b027de0-eb88-11ee-ad33-81f903115bbb,Dichiarazione di accessibilità,Comignago
003055,https://form.agid.gov.it/view/03037a90-80aa-11ef-8542-6f9361544ff3,Dichiarazione di accessibilità,Cressa
003058,/c003058/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20323,Dichiarazione di accessibilità,Cureggio
003062,https://form.agid.gov.it/view/f115c040-c2e4-47bc-8442-d3f8d1843fa3,Dichiarazione di accessibilità,Dormelletto
003065,https://form.agid.gov.it/view/03e9fca0-772b-11ef-83cb-a74903820fd0,Dichiarazione di accessibilità,Fara Novarese
003066,https://form.agid.gov.it/view/909bf840-2255-11ef-8e2a-7f836f0e50c8,Dichiarazione di accessibilità,Fontaneto d'Agogna
003068,/amministrazione-trasparente, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della Pubblica Amministrazione,Galliate
003068,https://form.agid.gov.it/view/103d3380-2caf-11ef-bcc9-959774633a48,"Dichiarazione di
                                                        accessibilità",Galliate
003069,https://form.agid.gov.it/view/d36dc2d0-08a4-11f0-9ea2-d364af948bf8,Dichiarazione di accessibilità,Garbagna Novarese
003070,https://form.agid.gov.it/view/20975700-f808-11ee-953f-edcf7d0de4b7,Dichiarazione di accessibilità,Gargallo
003070,https://form.agid.gov.it/view/2cdcd360-0dfa-11f0-94ab-b9abccd4dda5,Obiettivi di accessibilità 2025,Gargallo
003070,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,Gargallo
003073,https://form.agid.gov.it/view/2d08a960-3856-11ef-bcd7-cf0963714696,"Dichiarazione di
                                                        accessibilità",Ghemme
003077,https://form.agid.gov.it/view/38276f60-6a93-11ef-82d6-efe5e5bc1ea9,Dichiarazione di accessibilità,Granozzo con Monticello
003079,https://form.agid.gov.it/view/5f7dcf00-08c7-11f0-9b6e-b9df279eafb9,Dichiarazione di accessibilità,Grignasco
003082,https://form.agid.gov.it/view/38adb6c0-7983-11ef-a14e-0de39ee3820a,Dichiarazione di accessibilità,Invorio
003083,https://form.agid.gov.it/view/9ecf7779-9d24-4d36-93b8-2475a7219f8b,Dichiarazione di accessibilità,Landiona
003084,https://form.agid.gov.it/view/1234e9a0-7591-11ef-b1e8-fb07bf4d2b4e,Dichiarazione di accessibilità,Lesa
003088,https://form.agid.gov.it/view/3291ec00-ae2d-11ef-9a0d-6d7db2aa50a2,Dichiarazione di accessibilità,Maggiora
003090,https://form.agid.gov.it/view/ca6e87a0-9dca-11ee-a2bc-cbf97a9142b6,"Dichiarazione di
                                                        accessibilità",Mandello Vitta
003091,https://form.agid.gov.it/view/e9eeb250-6a05-11ef-956f-95c6dd004f46,Dichiarazione di accessibilità,Marano Ticino
003093,https://form.agid.gov.it/view/2d01eca0-7a83-11ef-a7f9-a7fab591a95f,Dichiarazione di accessibilità,Massino Visconti
003095,https://form.agid.gov.it/view/64dc8a10-7590-11ef-a71b-dfa2d840db28,Dichiarazione di accessibilità,Meina
003097,https://form.agid.gov.it/view/193438c0-743b-11ef-b63d-c36e7dab7ea9,Dichiarazione di accessibilità,Mezzomerico
003100,https://form.agid.gov.it/view/ef0e7a75-5bc7-4176-92be-30eb44e6ca54,Dichiarazione di accessibilità,Momo
003103,https://www.comune.nebbiuno.no.it/Home/Menu?IDDettaglioPagina=95597,Dichiarazione di accessibilità,Nebbiuno
003104,https://form.agid.gov.it/view/23d64340-6aa4-11ef-8974-cf8f4f448c36,Dichiarazione di accessibilità,Nibbiola
003106,https://form.agid.gov.it/view/efa15a00-79c2-11ef-acb0-5fd315b58752,Dichiarazione di accessibilità,Novara
003108,/amministrazione-trasparente, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della Pubblica Amministrazione,Oleggio
003108,https://form.agid.gov.it/view/b5bf8c20-cb22-11ee-b642-47b93072bc36,"Dichiarazione di
                                                        accessibilità",Oleggio
003112,https://form.agid.gov.it/view/0f959c20-11c4-11ef-9d3f-a9820279ef5b,Dichiarazione di accessibilità,Orta San Giulio
003115,https://www.comune.pella.no.it/it-it/accessibilita,Dichiarazione di accessibilità,Pella
003116,https://form.agid.gov.it/view/3dac7350-a732-11ef-a5b5-95149db52986,Dichiarazione di accessibilità,Pettenasco
003120,https://form.agid.gov.it/view/849da988-a7f0-48fd-a490-a34921648dbe,Dichiarazione di accessibilità,Pogno
003121,https://form.agid.gov.it/view/1f0384d0-77f2-11ef-bf12-530ebd47ab73,Dichiarazione di accessibilità,Pombia
003122,/c003122/zf/index.php/servizi-aggiuntivi/index/index/idtesto/69,Accessibilita',Prato Sesia
003129,https://form.agid.gov.it/view/d5c8b430-5efa-11ef-bf7d-6fe2746ca126,Dichiarazione di accessibilità,Recetto
003130,https://form.agid.gov.it/view/24afcd40-bf64-11ee-8477-2f8b1589ebea,Dichiarazione di accessibilità,Romagnano Sesia
003131,https://form.agid.gov.it/view/f3fc7fa0-6c41-11ef-9520-13e77789063c,Dichiarazione di accessibilità,Romentino
003133,https://form.agid.gov.it/view/b5290580-6f86-11ef-bfc0-f3c391cbcf19,Dichiarazione di accessibilità,San Maurizio d'Opaglio
003134,https://form.agid.gov.it/view/5e668420-7a94-11ef-a089-a7dcbb498ded,Dichiarazione di accessibilità,San Nazzaro Sesia
003135,https://form.agid.gov.it/view/61eb5b40-4d88-11ef-975d-25214344f158,Dichiarazione di accessibilità,San Pietro Mosezzo
003138,https://form.agid.gov.it/view/117174fa-de83-4c52-98ac-2794e606cdb2,Dichiarazione di accessibilità,Sillavengo
003139,https://form.agid.gov.it/view/68834d60-7500-11ef-bd81-37e53286f160,Dichiarazione di accessibilità,Sizzano
003140,https://form.agid.gov.it/view/1b3c1760-7593-11ef-8eff-7ff941dab2d2,Dichiarazione di accessibilità,Soriso
